Name,Latitude,Longitude,Cuisine,Area,Rating,Reviews,Price,Address,GoogleMapsURL
IGNIV Bangkok อิกนีฟ แบงค็อก,13.740062,100.53996199999999,Swiss Sharing Fine Dining,Pathumwan,4.6,275,฿฿฿,"159 Thanon Ratchadamri, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJLcAZ8Kqf4jARcqRxTY1Ajx8
Sushi Ichizu 鮨いちづ,13.7470255,100.57267990000001,Japanese Omakase,Huai Khwang,4.5,287,฿฿฿,"1982 New, Khwaeng Bang Kapi, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJWxIQsfee4jARY3ZYfiGKMDM
Wana Yook,13.7627843,100.5376004,Thai Fine Dining,Ratchathewi,4.6,258,฿฿฿,"5, 15 Phaya Thai Rd, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJOTiQRnKf4jAR5hsFRsOF2RM
Samrub Samrub Thai,13.7268983,100.53746149999999,Thai Fine Dining,Bang Rak,4.3,297,฿฿฿,"39/11 Soi Yommarat, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJP-vfELmZ4jARGlXpoG1esoU
HOMERUN IZAKAYA®,13.7318477,100.58609020000002,Japanese,Watthana,4.8,195,฿฿฿,"217, 8 Soi Sukhumvit 63, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJF1TAJACf4jARrGzuq0r3hQc
Chef's Table by Lebua เชฟส์เทเบิล บาย เลอบัว,13.7219465,100.51706,French Fine Dining,Bang Rak,4.6,216,฿฿฿,"61st Floor, State Tower, 1055 Si Lom Rd, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJkbyJIMeZ4jARgc1-140HJkU
Signature Bangkok,13.750491499999999,100.53198069999999,French Fine Dining,Ratchathewi,4.8,185,฿฿฿,"11th floor, Vie Hotel Bangkok MGallery Hotel Collection, 117/39-40 Phaya Thai Rd, Khwaeng Thanon Phetchaburi, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJRxVBdTyf4jARGLWgEHjEIq4
The China House by Chef Fei,13.723972999999999,100.51424899999999,Chinese,Bang Rak,4.5,210,฿฿฿,"48 Oriental Ave, Khwaeng Bang Rak, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJF0QAycSY4jAR76FsDlPCh04
GOAT Bangkok,13.7274374,100.58726809999999,Contemporary Fine Dining,Watthana,4.8,158,฿฿฿,"12, Ekkamai 10, Yaek 2, แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJpe0yABKf4jARAc0xgSi-RgY
Juksunchae,13.732798599999999,100.57668,Korean Fine Dining,Watthana,4.9,136,฿฿฿,"PHMG+4PR Town Hall, Sukhumvit 49, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ_xRKVDuf4jAR3CyXriUaZGA
Restaurant Resonance,13.721366699999999,100.59198839999999,Contemporary Fine Dining,Bangkok,4.7,156,฿฿฿,"108, 4 สุขุมวิท 65 Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJdZFTPMmf4jARVricLfz3k7M
ขวัญทิพย์ Kwantip - Samrub Thai Dining,13.7773404,100.5358412,Samrub Thai Dining,Phaya Thai,4.6,157,฿฿฿,"24 Soi Ari Samphan 6, Phayathai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJzRYWLn-f4jARmNLLv5Ldd1E
Kaisenya ไคเซน-ยะ,13.729669399999999,100.5652045,Japanese,Khlong Toei,4.5,163,฿฿฿,"261/2 Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ9SbzEAOf4jAReqyy_j0jXjM
Cannubi by Umberto Bombana,13.728015899999999,100.53770809999999,Italian Fine Dining,Bang Rak,4.6,144,฿฿฿,"L Floor, 98 Thanon Rama IV, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJRz3UM0eZ4jAR5l4nHLAwqu4
Sushi Saito Thailand,13.7123478,100.5099212,Omakase Fine Dining,Bangkok,4.8,123,฿฿฿,"Chaophraya Estate (Riverfront Promenade 300 ถ. เจริญกรุง Khwaeng Yan Nawa, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJhyrbUDeZ4jARrb1yWJ54qGc
Chai Jia Chai 蔡家菜,13.740295,100.567312,Chinese,Minburi,4.8,110,฿฿฿,"265/2 ซ. สุขุมวิท 31 Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ89j4snef4jARdTcWImYz-B8
Movida Bangkok,13.7344881,100.58732959999999,Bar,Bangkok,4.5,118,฿฿฿,"ห้อง A105 ที่อยู่ 267 15 Soi Sukhumvit 63, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJgTqJWQCf4jARqWJpVJzNPQs
etcha,13.749887300000001,100.5348944,Thai Fine Dining,Ratchathewi,4.8,72,฿฿฿,"7th Floor, Chatrium Grand Bangkok, 728 Thanon Phetchaburi, Khwaeng Thanon Phetchaburi, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJeY8lii2f4jARa9-Po0Ov8g8
Anne-Sophie Pic At Le Normandie,13.7237108,100.51426839999999,French Fine Dining,Bang Rak,4.7,61,฿฿฿,"48 Oriental Ave, Khwaeng Bang Rak, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJe3wVISiZ4jARS_yp_4u6E_c
